like_id,user_id,post_id
like_1359,430,post_669
like_1360,1250,post_670
like_1361,1334,post_670
like_1362,1768,post_670
like_1363,368,post_671
like_1364,353,post_671
like_1365,409,post_671
like_1366,363,post_671
like_1367,1882,post_671
like_1368,566,post_671
like_1369,404,post_672
like_1370,538,post_672
like_1371,373,post_673
like_1372,506,post_674
like_1373,373,post_674
like_1374,391,post_674
like_1375,483,post_674
like_1376,553,post_675
like_1377,522,post_676
like_1378,359,post_677
like_1379,470,post_678
like_1380,406,post_679
like_1381,467,post_679
like_1382,437,post_679
like_1383,386,post_679
like_1384,407,post_680
like_1385,472,post_680
like_1386,523,post_681
like_1387,563,post_681
like_1388,374,post_682
like_1389,415,post_682
like_1390,479,post_683
like_1391,408,post_684
like_1392,376,post_685
like_1393,497,post_686
like_1394,560,post_686
like_1395,537,post_686
like_1396,493,post_687
like_1397,450,post_687
like_1398,370,post_688
like_1399,353,post_688
like_1400,432,post_689
like_1401,514,post_689
like_1402,513,post_690
like_1403,460,post_691
like_1404,417,post_691
like_1405,412,post_691
like_1406,373,post_691
like_1407,500,post_691
like_1408,545,post_692
like_1409,451,post_693
like_1410,492,post_693
like_1411,545,post_693
like_1412,451,post_694
like_1413,504,post_695
like_1414,523,post_696
like_1415,404,post_696
like_1416,350,post_697
like_1417,563,post_697
like_1418,497,post_698
like_1419,452,post_699
like_1420,438,post_700
like_1421,482,post_701
like_1422,173,post_702
like_1423,435,post_704
like_1424,419,post_704
like_1425,464,post_705
like_1426,350,post_705
like_1427,384,post_705
like_1428,515,post_706
like_1429,417,post_706
like_1430,496,post_706
like_1431,614,post_706
like_1432,515,post_707
like_1433,436,post_707
like_1434,513,post_707
like_1435,370,post_708
like_1436,367,post_708
like_1437,392,post_708
like_1438,397,post_709
like_1439,418,post_710
like_1440,395,post_711
like_1441,444,post_711
like_1442,348,post_711
like_1443,463,post_712
like_1444,546,post_712
like_1445,519,post_713
like_1446,388,post_713
like_1447,428,post_714
like_1448,404,post_715
like_1449,475,post_715
like_1450,494,post_715
like_1451,503,post_715
like_1452,503,post_716
like_1453,428,post_716
like_1454,430,post_716
like_1455,492,post_717
like_1456,561,post_717
like_1457,395,post_717
like_1458,503,post_718
like_1459,565,post_718
like_1460,419,post_719
like_1461,604,post_719
like_1462,567,post_720
like_1463,439,post_720
like_1464,514,post_720
like_1465,378,post_720
like_1466,350,post_720
like_1467,361,post_721
like_1468,504,post_721
like_1469,470,post_721
like_1470,1013,post_722
like_1471,1574,post_723
like_1472,348,post_723
like_1473,506,post_723
like_1474,454,post_724
like_1475,399,post_724
like_1476,482,post_725
like_1477,507,post_725
like_1478,363,post_726
like_1479,517,post_726
like_1480,420,post_726
like_1481,526,post_726
like_1482,439,post_727
like_1483,526,post_727
like_1484,438,post_727
like_1485,514,post_727
like_1486,391,post_728
like_1487,374,post_728
like_1488,524,post_728
like_1489,566,post_728
like_1490,559,post_728
like_1491,561,post_729
like_1492,392,post_729
like_1493,461,post_730
like_1494,423,post_730
like_1495,561,post_730
like_1496,361,post_731
like_1497,396,post_731
like_1498,471,post_732
like_1499,374,post_732
like_1500,537,post_732
like_1501,416,post_732
like_1502,432,post_733
like_1503,360,post_733
like_1504,402,post_733
like_1505,432,post_734
like_1506,504,post_734
like_1507,532,post_735
like_1508,625,post_736
like_1509,630,post_736
like_1510,664,post_736
like_1511,603,post_736
like_1512,678,post_737
like_1513,685,post_738
like_1514,612,post_738
like_1515,664,post_738
like_1516,573,post_738
like_1517,643,post_739
like_1518,627,post_739
like_1519,661,post_740
like_1520,665,post_741
like_1521,599,post_741
like_1522,684,post_742
like_1523,611,post_742
like_1524,434,post_743
like_1525,637,post_744
like_1526,591,post_744
like_1527,559,post_744
like_1528,1543,post_744
like_1529,376,post_745
like_1530,363,post_745
like_1531,500,post_745
like_1532,561,post_745
like_1533,391,post_745
like_1534,642,post_746
like_1535,670,post_747
like_1536,640,post_748
like_1537,678,post_749
like_1538,634,post_751
like_1539,645,post_751
like_1540,646,post_752
like_1541,376,post_752
like_1542,678,post_753
like_1543,677,post_754
like_1544,567,post_755
like_1545,395,post_756
like_1546,524,post_756
like_1547,561,post_756
like_1548,428,post_756
like_1549,363,post_756
like_1550,436,post_757
like_1551,561,post_757
like_1552,606,post_757
like_1553,677,post_758
like_1554,611,post_758
like_1555,684,post_758
like_1556,480,post_759
like_1557,566,post_759
like_1558,4031,post_760
like_1559,658,post_761
like_1560,662,post_761
like_1561,677,post_762
like_1562,655,post_762
like_1563,620,post_762
like_1564,618,post_762
like_1565,653,post_762
like_1566,653,post_763
like_1567,620,post_763
like_1568,663,post_763
like_1569,422,post_763
like_1570,579,post_764
like_1571,618,post_765
like_1572,653,post_765
like_1573,628,post_766
like_1574,670,post_767
like_1575,650,post_768
like_1576,580,post_769
like_1577,1349,post_769
like_1578,677,post_771
like_1579,611,post_771
like_1580,684,post_771
like_1581,597,post_771
like_1582,589,post_771
like_1583,428,post_772
like_1584,626,post_773
like_1585,366,post_774
like_1586,423,post_775
like_1587,376,post_775
like_1588,461,post_775
like_1589,1113,post_775
like_1590,664,post_778
like_1591,412,post_778
like_1592,376,post_779
like_1593,677,post_780
like_1594,579,post_780
like_1595,592,post_780
like_1596,684,post_780
like_1597,664,post_780
like_1598,636,post_781
like_1599,438,post_783
like_1600,483,post_783
like_1601,428,post_783
like_1602,394,post_783
like_1603,627,post_784
like_1604,577,post_784
like_1605,576,post_784
like_1606,639,post_785
like_1607,644,post_786
like_1608,633,post_787
like_1609,679,post_788
like_1610,598,post_788
like_1611,422,post_788
like_1612,611,post_788
like_1613,603,post_789
like_1614,653,post_790
like_1615,653,post_791
like_1616,622,post_792
like_1617,573,post_793
like_1618,589,post_793
like_1619,609,post_794
like_1620,622,post_796
like_1621,605,post_797
like_1622,599,post_798
like_1623,632,post_799
like_1624,107,post_800
like_1625,597,post_801
like_1626,682,post_802
like_1627,600,post_803
like_1628,635,post_803
like_1629,644,post_804
like_1630,586,post_805
like_1631,563,post_805
like_1632,670,post_806
like_1633,609,post_807
like_1634,589,post_808
like_1635,623,post_808
like_1636,620,post_808
like_1637,597,post_808
like_1638,566,post_809
like_1639,395,post_809
like_1640,1901,post_809
like_1641,584,post_810
like_1642,483,post_810
like_1643,678,post_810
like_1644,601,post_810
like_1645,639,post_810
like_1646,1318,post_810
like_1647,580,post_810
like_1648,524,post_811
like_1649,1464,post_811
like_1650,682,post_813
like_1651,576,post_814
like_1652,670,post_814
like_1653,107,post_815
like_1654,591,post_815
like_1655,483,post_816
like_1656,581,post_817
like_1657,600,post_818
like_1658,628,post_819
like_1659,578,post_819
like_1660,582,post_819
like_1661,588,post_820
like_1662,651,post_821
like_1663,586,post_822
like_1664,376,post_822
like_1665,604,post_822
like_1666,651,post_822
like_1667,637,post_822
like_1668,370,post_823
like_1669,632,post_824
like_1670,617,post_825
like_1671,107,post_826
like_1672,595,post_827
like_1673,640,post_827
like_1674,658,post_828
like_1675,1113,post_829
like_1676,1882,post_829
like_1677,1408,post_829
like_1678,513,post_829
like_1679,524,post_830
like_1680,492,post_830
like_1681,1223,post_830
like_1682,556,post_831
like_1683,376,post_831
like_1684,619,post_832
like_1685,620,post_832
like_1686,597,post_832
like_1687,579,post_832
like_1688,461,post_832
like_1689,620,post_833
like_1690,644,post_833
like_1691,620,post_834
like_1692,678,post_834
like_1693,623,post_834
like_1694,596,post_835
like_1695,580,post_836
like_1696,363,post_836
like_1697,630,post_837
like_1698,632,post_838
like_1699,576,post_838
like_1700,635,post_839
like_1701,582,post_840
like_1702,616,post_841
like_1703,584,post_841
like_1704,632,post_842
like_1705,670,post_843
like_1706,640,post_843
like_1707,578,post_843
like_1708,577,post_844
like_1709,622,post_845
like_1710,596,post_845
like_1711,626,post_846
like_1712,583,post_847
like_1713,609,post_848
like_1714,594,post_849
like_1715,461,post_851
like_1716,544,post_851
like_1717,582,post_852
like_1718,483,post_853
like_1719,604,post_853
like_1720,669,post_853
like_1721,620,post_854
like_1722,678,post_854
like_1723,654,post_854
like_1724,592,post_854
like_1725,436,post_855
like_1726,662,post_857
like_1727,438,post_858
like_1728,683,post_858
like_1729,475,post_858
like_1730,597,post_859
like_1731,679,post_860
like_1732,678,post_861
like_1733,636,post_862
like_1734,598,post_863
like_1735,618,post_863
like_1736,612,post_863
like_1737,599,post_864
like_1738,584,post_865
like_1739,657,post_865
like_1740,513,post_866
like_1741,559,post_866
like_1742,465,post_866
like_1743,645,post_866
like_1744,561,post_867
like_1745,597,post_868
like_1746,575,post_869
like_1747,573,post_869
like_1748,718,post_871
like_1749,765,post_871
like_1750,805,post_871
like_1751,759,post_871
like_1752,728,post_871
like_1753,821,post_872
like_1754,732,post_873
like_1755,784,post_874
like_1756,773,post_874
like_1757,782,post_875
like_1758,746,post_875
like_1759,823,post_877
like_1760,844,post_877
like_1761,828,post_878
like_1762,760,post_879
like_1763,695,post_879
like_1764,821,post_879
like_1765,847,post_880
like_1766,711,post_880
like_1767,828,post_880
like_1768,722,post_880
like_1769,800,post_880
like_1770,831,post_880
like_1771,844,post_881
like_1772,738,post_881
like_1773,694,post_882
like_1774,751,post_882
like_1775,853,post_882
like_1776,760,post_882
like_1777,697,post_883
like_1778,747,post_883
like_1779,853,post_883
like_1780,709,post_884
like_1781,694,post_885
like_1782,747,post_885
like_1783,745,post_885
like_1784,856,post_885
like_1785,828,post_886
like_1786,705,post_886
like_1787,753,post_886
like_1788,798,post_887
like_1789,745,post_887
like_1790,833,post_888
like_1791,815,post_889
like_1792,780,post_890
like_1793,713,post_890
like_1794,760,post_890
like_1795,822,post_891
like_1796,725,post_891
like_1797,714,post_891
like_1798,839,post_891
like_1799,789,post_891
like_1800,779,post_892
like_1801,770,post_893
like_1802,780,post_894
like_1803,728,post_894
like_1804,805,post_895
like_1805,834,post_896
like_1806,805,post_896
like_1807,712,post_897
like_1808,714,post_897
like_1809,819,post_898
like_1810,719,post_899
like_1811,755,post_899
like_1812,800,post_899
like_1813,703,post_900
like_1814,803,post_901
like_1815,847,post_902
like_1816,782,post_903
like_1817,822,post_903
like_1818,689,post_903
like_1819,736,post_903
like_1820,697,post_904
like_1821,736,post_904
like_1822,784,post_905
like_1823,724,post_905
like_1824,731,post_905
like_1825,697,post_905
like_1826,745,post_906
like_1827,840,post_906
like_1828,828,post_906
like_1829,762,post_906
like_1830,702,post_907
like_1831,745,post_908
like_1832,770,post_909
like_1833,728,post_909
like_1834,718,post_909
like_1835,797,post_909
like_1836,798,post_910
like_1837,716,post_911
like_1838,781,post_911
like_1839,770,post_912
like_1840,728,post_913
like_1841,708,post_914
like_1842,814,post_914
like_1843,793,post_915
like_1844,697,post_916
like_1845,768,post_917
like_1846,734,post_918
like_1847,823,post_919
like_1848,819,post_919
like_1849,839,post_920
like_1850,745,post_921
like_1851,694,post_922
like_1852,854,post_922
like_1853,800,post_922
like_1854,824,post_922
like_1855,809,post_923
like_1856,754,post_923
like_1857,792,post_923
like_1858,820,post_924
like_1859,779,post_924
like_1860,753,post_925
like_1861,888,post_925
like_1862,787,post_926
like_1863,827,post_927
like_1864,810,post_927
like_1865,815,post_927
like_1866,853,post_927
like_1867,828,post_927
like_1868,773,post_927
like_1869,689,post_928
like_1870,782,post_929
like_1871,829,post_929
like_1872,688,post_930
like_1873,778,post_930
like_1874,769,post_931
like_1875,746,post_932
like_1876,824,post_933
like_1877,781,post_934
like_1878,754,post_935
like_1879,747,post_935
like_1880,758,post_935
like_1881,687,post_935
like_1882,739,post_936
like_1883,841,post_936
like_1884,770,post_936
like_1885,827,post_937
like_1886,823,post_937
like_1887,746,post_938
like_1888,833,post_939
like_1889,782,post_939
like_1890,848,post_940
like_1891,697,post_941
like_1892,805,post_941
like_1893,698,post_942
like_1894,816,post_943
like_1895,728,post_944
like_1896,708,post_944
like_1897,783,post_944
like_1898,698,post_945
like_1899,809,post_945
like_1900,820,post_946
like_1901,758,post_947
like_1902,757,post_948
like_1903,770,post_949
like_1904,784,post_950
like_1905,842,post_950
like_1906,726,post_951
like_1907,747,post_951
like_1908,729,post_952
like_1909,739,post_953
like_1910,728,post_953
like_1911,726,post_954
like_1912,705,post_955
like_1913,809,post_955
like_1914,727,post_956
like_1915,749,post_957
like_1916,817,post_958
like_1917,703,post_959
like_1918,752,post_959
like_1919,800,post_960
like_1920,745,post_960
like_1921,827,post_960
like_1922,701,post_960
like_1923,827,post_961
like_1924,805,post_962
like_1925,747,post_963
like_1926,836,post_963
like_1927,838,post_964
like_1928,697,post_965
like_1929,747,post_965
like_1930,835,post_965
like_1931,792,post_965
like_1932,728,post_965
like_1933,856,post_965
like_1934,834,post_966
like_1935,780,post_967
like_1936,712,post_968
like_1937,839,post_968
like_1938,714,post_968
like_1939,786,post_969
like_1940,707,post_969
like_1941,774,post_970
like_1942,797,post_971
like_1943,763,post_971
like_1944,849,post_972
like_1945,763,post_972
like_1946,772,post_972
like_1947,806,post_973
like_1948,814,post_974
like_1949,853,post_975
like_1950,827,post_975
like_1951,747,post_976
like_1952,726,post_976
like_1953,687,post_977
like_1954,696,post_977
like_1955,757,post_978
like_1956,698,post_979
like_1957,885,post_979
like_1958,724,post_980
like_1959,713,post_981
like_1960,835,post_982
like_1961,838,post_983
like_1962,728,post_984
like_1963,824,post_984
like_1964,779,post_984
like_1965,805,post_984
like_1966,792,post_984
like_1967,783,post_985
like_1968,809,post_985
like_1969,745,post_985
like_1970,817,post_985
like_1971,853,post_985
like_1972,787,post_986
like_1973,724,post_986
like_1974,804,post_987
like_1975,820,post_988
like_1976,827,post_988
like_1977,727,post_989
like_1978,738,post_989
like_1979,854,post_989
like_1980,734,post_989
like_1981,722,post_989
like_1982,774,post_989
like_1983,719,post_989
like_1984,846,post_990
like_1985,734,post_990
like_1986,733,post_991
like_1987,782,post_991
like_1988,730,post_992
like_1989,793,post_992
like_1990,763,post_992
like_1991,755,post_993
like_1992,732,post_994
like_1993,736,post_994
like_1994,771,post_995
like_1995,720,post_996
like_1996,832,post_996
like_1997,818,post_997
like_1998,828,post_998
like_1999,787,post_999
like_2000,720,post_999
like_2001,695,post_1000
like_2002,751,post_1001
like_2003,696,post_1001
like_2004,806,post_1002
like_2005,829,post_1002
like_2006,809,post_1003
like_2007,728,post_1003
like_2008,817,post_1003
like_2009,808,post_1003
like_2010,718,post_1003
like_2011,716,post_1004
like_2012,748,post_1004
like_2013,717,post_1005
like_2014,745,post_1006
like_2015,708,post_1007
like_2016,818,post_1009
like_2017,820,post_1010
like_2018,747,post_1011
like_2019,781,post_1012
