post_id,user_id,topic_circle,engagement_seed
post_1021,813,686_circle1,1
post_1022,814,686_circle0,2
post_1023,814,686_circle12,2
post_1024,815,686_circle0,2
post_1025,816,686_circle1,1
post_1026,817,686_circle0,1
post_1027,817,686_circle4,1
post_1028,818,686_circle11,1
post_1029,819,686_circle0,2
post_1030,819,686_circle2,2
post_1031,820,686_circle0,2
post_1032,821,686_circle12,1
post_1033,822,686_circle11,1
post_1034,823,686_circle0,3
post_1035,823,686_circle13,3
post_1036,824,686_circle0,3
post_1037,824,686_circle13,3
post_1038,824,686_circle4,3
post_1039,825,686_circle3,1
post_1040,826,686_circle12,1
post_1041,827,686_circle0,2
post_1042,828,686_circle0,4
post_1043,828,686_circle13,4
post_1044,829,686_circle9,2
post_1045,830,686_circle0,3
post_1046,830,686_circle4,3
post_1047,830,686_circle9,3
post_1048,831,686_circle0,1
post_1049,832,686_circle0,1
post_1050,833,686_circle1,1
post_1051,834,686_circle4,2
post_1052,834,686_circle4,2
post_1053,835,686_circle0,1
post_1054,836,686_circle0,1
post_1055,837,686_circle0,1
post_1056,838,686_circle0,1
post_1057,839,686_circle11,1
post_1058,840,686_circle0,2
post_1059,841,686_circle0,1
post_1060,842,686_circle9,2
post_1061,843,686_circle0,1
post_1062,844,686_circle4,1
post_1063,845,686_circle4,1
post_1064,846,686_circle7,1
post_1065,847,686_circle4,2
post_1066,848,686_circle9,1
post_1067,849,686_circle0,2
post_1068,849,686_circle12,2
post_1069,850,686_circle1,1
post_1070,851,686_circle5,1
post_1071,852,686_circle0,1
post_1072,853,686_circle4,2
post_1073,853,686_circle9,2
post_1074,854,686_circle1,1
post_1075,855,686_circle10,1
post_1076,856,686_circle0,2
post_1077,856,686_circle13,2
post_1078,857,698_circle6,1
post_1079,858,698_circle5,1
post_1080,859,general,1
post_1081,860,1684_circle1,1
post_1082,861,general,1
post_1083,862,698_circle10,1
post_1084,863,698_circle1,1
post_1085,864,698_circle1,1
post_1086,865,698_circle10,1
post_1087,866,698_circle5,1
post_1088,867,698_circle8,1
post_1089,868,698_circle10,1
post_1090,869,general,1
post_1091,870,698_circle5,1
post_1092,871,698_circle10,1
post_1093,872,698_circle8,1
post_1094,873,698_circle8,1
post_1095,874,698_circle8,1
post_1096,875,698_circle1,1
post_1097,876,698_circle1,1
post_1098,877,698_circle8,1
post_1099,878,698_circle1,1
post_1100,879,698_circle5,1
post_1101,880,698_circle2,1
post_1102,881,698_circle5,1
post_1103,882,698_circle1,1
post_1104,883,698_circle12,1
post_1105,884,698_circle1,1
post_1106,885,698_circle8,1
post_1107,886,698_circle1,1
post_1108,887,698_circle8,1
post_1109,888,698_circle1,1
post_1110,889,698_circle1,1
post_1111,890,general,1
post_1112,891,general,1
post_1113,892,general,1
post_1114,893,698_circle1,1
post_1115,894,general,1
post_1116,895,698_circle5,1
post_1117,896,general,6
post_1118,896,general,6
post_1119,896,general,6
post_1120,897,general,3
post_1121,897,general,3
post_1122,898,general,2
post_1123,899,107_circle7,1
post_1124,900,general,1
post_1125,901,107_circle8,2
post_1126,901,107_circle8,2
post_1127,902,general,2
post_1128,902,general,2
post_1129,903,107_circle8,2
post_1130,903,107_circle8,2
post_1131,904,general,1
post_1132,905,general,1
post_1133,906,107_circle6,4
post_1134,906,107_circle6,4
post_1135,907,general,1
post_1136,908,107_circle6,2
post_1137,909,general,1
post_1138,910,107_circle8,1
post_1139,911,general,1
post_1140,912,107_circle7,1
post_1141,913,107_circle2,2
post_1142,914,107_circle3,1
post_1143,915,107_circle3,2
post_1144,916,107_circle6,6
post_1145,916,107_circle6,6
post_1146,916,107_circle6,6
post_1147,916,107_circle6,6
post_1148,917,general,6
post_1149,917,general,6
post_1150,917,general,6
post_1151,918,general,1
post_1152,919,general,2
post_1153,920,107_circle6,1
post_1154,921,107_circle6,5
post_1155,921,107_circle6,5
post_1156,921,107_circle6,5
post_1157,922,107_circle6,2
post_1158,923,107_circle6,1
post_1159,924,general,2
post_1160,925,107_circle6,7
post_1161,925,107_circle6,7
post_1162,925,107_circle6,7
post_1163,925,107_circle6,7
post_1164,925,107_circle6,7
post_1165,926,107_circle6,1
post_1166,927,107_circle6,3
post_1167,927,107_circle6,3
post_1168,928,general,1
post_1169,929,107_circle6,1
post_1170,930,general,3
post_1171,930,general,3
post_1172,930,general,3
post_1173,931,general,1
post_1174,932,general,3
post_1175,932,general,3
post_1176,933,general,1
post_1177,934,107_circle6,4
post_1178,934,107_circle6,4
post_1179,935,general,1
post_1180,936,general,2
post_1181,937,general,1
post_1182,938,107_circle8,2
post_1183,938,107_circle8,2
post_1184,939,general,1
post_1185,940,general,1
post_1186,941,general,3
post_1187,941,general,3
post_1188,942,general,3
post_1189,942,general,3
post_1190,942,general,3
post_1191,943,general,1
post_1192,944,general,2
post_1193,945,general,1
post_1194,946,107_circle6,7
post_1195,946,107_circle6,7
post_1196,946,107_circle6,7
post_1197,946,107_circle6,7
post_1198,947,107_circle6,5
post_1199,947,107_circle6,5
post_1200,947,107_circle6,5
post_1201,947,107_circle6,5
post_1202,948,general,2
post_1203,949,general,1
post_1204,950,107_circle1,1
post_1205,951,107_circle6,1
post_1206,952,107_circle6,4
post_1207,952,107_circle6,4
post_1208,952,107_circle6,4
post_1209,953,general,5
post_1210,953,general,5
post_1211,953,general,5
post_1212,954,general,3
post_1213,954,general,3
post_1214,954,general,3
post_1215,955,107_circle0,1
post_1216,956,general,1
post_1217,957,general,3
post_1218,957,general,3
post_1219,957,general,3
post_1220,958,107_circle8,1
post_1221,958,107_circle8,1
post_1222,959,general,2
post_1223,959,general,2
post_1224,960,general,5
post_1225,960,general,5
post_1226,960,general,5
post_1227,961,107_circle6,1
post_1228,962,general,2
post_1229,963,107_circle8,2
post_1230,963,107_circle8,2
post_1231,964,general,2
post_1232,965,general,1
post_1233,966,107_circle6,5
post_1234,966,107_circle6,5
post_1235,966,107_circle6,5
post_1236,967,107_circle6,5
post_1237,967,107_circle6,5
post_1238,967,107_circle6,5
post_1239,968,107_circle7,2
post_1240,969,general,2
post_1241,970,general,1
post_1242,971,107_circle5,2
post_1243,971,107_circle5,2
post_1244,972,general,1
post_1245,973,general,1
post_1246,974,general,1
post_1247,975,general,3
post_1248,975,general,3
post_1249,976,107_circle3,1
post_1250,976,107_circle3,1
post_1251,977,general,2
post_1252,978,107_circle6,5
post_1253,978,107_circle6,5
post_1254,978,107_circle6,5
post_1255,978,107_circle6,5
post_1256,979,107_circle4,1
post_1257,980,107_circle6,6
post_1258,980,107_circle6,6
post_1259,980,107_circle6,6
post_1260,980,107_circle6,6
post_1261,981,general,2
post_1262,982,107_circle6,3
post_1263,982,107_circle6,3
post_1264,983,107_circle6,3
post_1265,983,107_circle6,3
post_1266,983,107_circle6,3
post_1267,984,general,2
post_1268,985,general,1
post_1269,986,general,1
post_1270,987,107_circle2,1
post_1271,988,general,2
post_1272,989,general,2
post_1273,990,107_circle6,2
post_1274,991,107_circle6,1
post_1275,992,107_circle8,2
post_1276,992,107_circle8,2
post_1277,993,general,7
post_1278,993,general,7
post_1279,993,general,7
post_1280,993,general,7
post_1281,994,general,2
post_1282,994,general,2
post_1283,995,general,3
post_1284,995,general,3
post_1285,996,107_circle6,1
post_1286,997,general,4
post_1287,997,general,4
post_1288,998,general,1
post_1289,999,general,4
post_1290,999,general,4
post_1291,1000,general,1
post_1292,1001,107_circle7,2
post_1293,1002,general,1
post_1294,1003,107_circle6,4
post_1295,1003,107_circle6,4
post_1296,1004,general,5
post_1297,1004,general,5
post_1298,1004,general,5
post_1299,1005,general,1
post_1300,1006,107_circle6,6
post_1301,1006,107_circle6,6
post_1302,1006,107_circle6,6
post_1303,1006,107_circle6,6
post_1304,1007,general,1
post_1305,1008,107_circle6,1
post_1306,1009,general,3
post_1307,1009,general,3
post_1308,1010,general,2
post_1309,1010,general,2
post_1310,1011,general,2
post_1311,1011,general,2
post_1312,1012,107_circle7,2
post_1313,1013,107_circle1,1
post_1314,1014,general,4
post_1315,1014,general,4
post_1316,1015,107_circle5,2
post_1317,1015,107_circle5,2
post_1318,1016,107_circle4,1
post_1319,1017,107_circle6,6
post_1320,1017,107_circle6,6
post_1321,1017,107_circle6,6
post_1322,1017,107_circle6,6
post_1323,1018,107_circle5,3
post_1324,1018,107_circle5,3
post_1325,1019,general,3
post_1326,1019,general,3
post_1327,1020,general,3
post_1328,1020,general,3
post_1329,1020,general,3
post_1330,1021,general,3
post_1331,1021,general,3
post_1332,1021,general,3
post_1333,1022,general,1
post_1334,1023,general,1
post_1335,1024,general,4
post_1336,1024,general,4
post_1337,1025,107_circle3,2
post_1338,1026,107_circle6,4
post_1339,1026,107_circle6,4
post_1340,1027,general,1
post_1341,1028,107_circle6,3
post_1342,1028,107_circle6,3
post_1343,1029,107_circle6,4
post_1344,1029,107_circle6,4
post_1345,1030,107_circle0,1
post_1346,1031,107_circle1,1
post_1347,1032,general,4
post_1348,1032,general,4
post_1349,1032,general,4
post_1350,1033,general,1
post_1351,1034,107_circle6,1
post_1352,1035,107_circle2,2
post_1353,1036,107_circle5,3
post_1354,1036,107_circle5,3
post_1355,1036,107_circle5,3
post_1356,1037,general,2
post_1357,1037,general,2
post_1358,1038,107_circle7,1
post_1359,1039,107_circle6,2
post_1360,1040,general,3
post_1361,1040,general,3
post_1362,1041,general,2
post_1363,1042,general,1
post_1364,1043,107_circle0,1
post_1365,1044,general,2
post_1366,1045,107_circle0,1
post_1367,1046,general,1
post_1368,1047,general,3
post_1369,1047,general,3
post_1370,1048,107_circle6,5
post_1371,1048,107_circle6,5
post_1372,1048,107_circle6,5
post_1373,1048,107_circle6,5
post_1374,1049,107_circle6,4
post_1375,1049,107_circle6,4
post_1376,1050,107_circle6,1
post_1377,1051,general,2
post_1378,1052,107_circle2,3
post_1379,1052,107_circle2,3
post_1380,1053,107_circle4,1
post_1381,1054,107_circle6,3
post_1382,1054,107_circle6,3
post_1383,1054,107_circle6,3
post_1384,1055,107_circle6,1
post_1385,1056,107_circle6,3
post_1386,1056,107_circle6,3
post_1387,1056,107_circle6,3
post_1388,1057,107_circle4,1
post_1389,1058,107_circle6,1
post_1390,1059,107_circle6,7
post_1391,1059,107_circle6,7
post_1392,1059,107_circle6,7
post_1393,1059,107_circle6,7
post_1394,1060,107_circle5,3
post_1395,1060,107_circle5,3
post_1396,1061,general,1
post_1397,1062,107_circle7,1
post_1398,1062,107_circle7,1
post_1399,1063,general,1
post_1400,1064,general,2
post_1401,1065,general,1
post_1402,1066,general,3
post_1403,1066,general,3
post_1404,1067,general,4
post_1405,1067,general,4
post_1406,1067,general,4
post_1407,1068,107_circle6,2
post_1408,1068,107_circle6,2
post_1409,1069,107_circle6,1
post_1410,1070,general,4
post_1411,1070,general,4
post_1412,1070,general,4
post_1413,1071,general,1
post_1414,1072,general,2
post_1415,1072,general,2
post_1416,1073,107_circle6,1
post_1417,1074,107_circle6,3
post_1418,1074,107_circle6,3
post_1419,1075,107_circle6,4
post_1420,1075,107_circle6,4
post_1421,1076,107_circle6,6
post_1422,1076,107_circle6,6
post_1423,1076,107_circle6,6
post_1424,1076,107_circle6,6
post_1425,1077,107_circle6,1
post_1426,1078,general,8
post_1427,1078,general,8
post_1428,1078,general,8
post_1429,1078,general,8
post_1430,1079,107_circle6,5
post_1431,1079,107_circle6,5
post_1432,1079,107_circle6,5
post_1433,1080,107_circle3,3
post_1434,1080,107_circle3,3
post_1435,1080,107_circle3,3
post_1436,1081,general,2
post_1437,1082,general,3
post_1438,1082,general,3
post_1439,1083,general,5
post_1440,1083,general,5
post_1441,1083,general,5
post_1442,1083,general,5
post_1443,1084,107_circle6,1
post_1444,1085,107_circle6,3
post_1445,1085,3437_circle19,3
post_1446,1086,107_circle6,9
post_1447,1086,107_circle6,9
post_1448,1086,107_circle6,9
post_1449,1086,107_circle6,9
post_1450,1086,107_circle6,9
post_1451,1087,107_circle1,1
post_1452,1088,107_circle6,1
post_1453,1089,107_circle6,1
post_1454,1090,general,1
post_1455,1091,general,1
post_1456,1092,107_circle6,2
post_1457,1093,general,1
post_1458,1094,general,1
post_1459,1095,general,1
post_1460,1096,general,1
post_1461,1097,107_circle8,2
post_1462,1097,107_circle8,2
post_1463,1098,107_circle6,1
post_1464,1099,107_circle5,3
post_1465,1099,107_circle5,3
post_1466,1099,107_circle5,3
post_1467,1100,general,3
post_1468,1100,general,3
post_1469,1101,107_circle6,5
post_1470,1101,107_circle6,5
post_1471,1101,107_circle6,5
post_1472,1102,general,3
post_1473,1102,general,3
post_1474,1102,general,3
post_1475,1103,general,1
post_1476,1104,general,5
post_1477,1104,general,5
post_1478,1104,general,5
post_1479,1104,general,5
post_1480,1105,general,1
post_1481,1106,general,2
post_1482,1107,107_circle6,6
post_1483,1107,107_circle6,6
post_1484,1107,107_circle6,6
post_1485,1108,general,2
post_1486,1109,general,2
post_1487,1110,107_circle6,3
post_1488,1110,107_circle6,3
post_1489,1111,107_circle0,1
post_1490,1112,107_circle6,3
post_1491,1112,107_circle6,3
post_1492,1113,107_circle3,2
post_1493,1114,107_circle3,2
post_1494,1115,107_circle5,2
post_1495,1116,107_circle6,2
post_1496,1117,general,5
post_1497,1117,general,5
post_1498,1117,general,5
post_1499,1118,107_circle8,2
post_1500,1119,general,1
post_1501,1120,107_circle5,3
post_1502,1120,107_circle5,3
post_1503,1121,general,1
post_1504,1122,general,2
post_1505,1123,107_circle6,3
post_1506,1123,107_circle6,3
post_1507,1124,107_circle6,6
post_1508,1124,107_circle6,6
post_1509,1124,107_circle6,6
post_1510,1124,107_circle6,6
post_1511,1125,general,5
post_1512,1125,general,5
post_1513,1125,general,5
post_1514,1125,general,5
post_1515,1126,107_circle6,8
post_1516,1126,107_circle6,8
post_1517,1126,107_circle6,8
post_1518,1126,107_circle6,8
post_1519,1127,general,1
post_1520,1128,107_circle6,4
post_1521,1128,107_circle6,4
post_1522,1129,general,3
post_1523,1129,general,3
post_1524,1130,general,3
post_1525,1130,general,3
post_1526,1131,general,2
post_1527,1131,general,2
post_1528,1132,107_circle6,6
post_1529,1132,107_circle6,6
post_1530,1132,107_circle6,6
post_1531,1132,107_circle6,6
post_1532,1133,107_circle7,1
post_1533,1134,general,1
post_1534,1135,107_circle6,3
post_1535,1135,107_circle6,3
post_1536,1135,107_circle6,3
post_1537,1136,general,2
post_1538,1136,general,2
post_1539,1137,107_circle8,2
post_1540,1137,107_circle8,2
post_1541,1138,107_circle4,1
post_1542,1139,general,1
post_1543,1140,107_circle6,1
post_1544,1141,general,1
post_1545,1142,107_circle3,2
post_1546,1142,107_circle3,2
post_1547,1143,107_circle5,1
post_1548,1144,107_circle1,1
post_1549,1145,107_circle6,1
post_1550,1146,107_circle6,6
post_1551,1146,107_circle6,6
post_1552,1146,107_circle6,6
post_1553,1146,107_circle6,6
post_1554,1147,general,1
post_1555,1148,general,3
post_1556,1148,general,3
post_1557,1149,107_circle6,5
post_1558,1149,107_circle6,5
post_1559,1149,107_circle6,5
post_1560,1150,general,1
post_1561,1151,107_circle6,1
post_1562,1152,general,1
post_1563,1153,general,6
post_1564,1153,general,6
post_1565,1153,general,6
post_1566,1153,general,6
post_1567,1154,general,1
post_1568,1155,107_circle3,2
post_1569,1156,general,4
post_1570,1156,general,4
post_1571,1157,general,1
post_1572,1158,107_circle5,3
post_1573,1158,107_circle5,3
post_1574,1159,general,3
post_1575,1159,general,3
post_1576,1159,general,3
post_1577,1160,general,4
post_1578,1160,general,4
post_1579,1161,107_circle6,1
post_1580,1162,general,1
post_1581,1163,general,4
post_1582,1163,general,4
post_1583,1164,general,2
post_1584,1165,107_circle6,2
post_1585,1166,general,3
post_1586,1166,general,3
post_1587,1167,general,2
post_1588,1168,general,1
post_1589,1169,general,1
post_1590,1170,general,2
post_1591,1171,1684_circle15,1
post_1592,1171,1684_circle15,1
post_1593,1172,107_circle6,5
post_1594,1172,107_circle6,5
post_1595,1172,107_circle6,5
post_1596,1173,general,5
post_1597,1173,general,5
post_1598,1173,general,5
post_1599,1174,107_circle1,1
post_1600,1175,general,6
post_1601,1175,general,6
post_1602,1175,general,6
post_1603,1176,general,1
post_1604,1177,107_circle4,1
post_1605,1178,107_circle6,1
post_1606,1179,107_circle3,2
post_1607,1180,general,2
post_1608,1181,107_circle6,4
post_1609,1181,107_circle6,4
post_1610,1182,107_circle6,3
post_1611,1182,107_circle6,3
post_1612,1183,107_circle2,2
post_1613,1184,107_circle6,7
post_1614,1184,107_circle6,7
post_1615,1184,107_circle6,7
post_1616,1184,107_circle6,7
post_1617,1184,107_circle6,7
post_1618,1185,general,7
post_1619,1185,general,7
post_1620,1185,general,7
post_1621,1185,general,7
post_1622,1185,general,7
post_1623,1186,107_circle8,1
post_1624,1187,general,1
post_1625,1188,general,2
post_1626,1189,general,2
post_1627,1189,general,2
post_1628,1190,general,2
post_1629,1190,general,2
post_1630,1191,107_circle6,5
post_1631,1191,107_circle6,5
post_1632,1191,107_circle6,5
post_1633,1192,general,4
post_1634,1192,general,4
post_1635,1193,107_circle6,1
post_1636,1194,general,1
post_1637,1195,107_circle6,2
post_1638,1195,107_circle6,2
post_1639,1196,general,2
post_1640,1197,107_circle0,1
post_1641,1198,107_circle6,4
post_1642,1198,107_circle6,4
post_1643,1198,107_circle6,4
post_1644,1199,general,9
post_1645,1199,general,9
post_1646,1199,general,9
post_1647,1199,general,9
post_1648,1200,general,1
post_1649,1201,107_circle6,3
post_1650,1201,107_circle6,3
post_1651,1201,107_circle6,3
post_1652,1202,general,1
post_1653,1203,general,1
post_1654,1204,general,5
post_1655,1204,general,5
post_1656,1204,general,5
post_1657,1205,general,5
post_1658,1205,general,5
post_1659,1205,general,5
post_1660,1206,general,1
post_1661,1207,general,3
post_1662,1207,general,3
post_1663,1207,general,3
post_1664,1208,general,1
post_1665,1209,107_circle6,4
post_1666,1209,107_circle6,4
post_1667,1210,general,2
post_1668,1210,general,2
post_1669,1211,107_circle6,7
post_1670,1211,107_circle6,7
post_1671,1211,107_circle6,7
post_1672,1211,107_circle6,7
post_1673,1212,general,2
post_1674,1212,general,2
post_1675,1213,general,1
post_1676,1214,107_circle6,5
post_1677,1214,107_circle6,5
post_1678,1214,107_circle6,5
post_1679,1215,107_circle5,2
post_1680,1215,107_circle5,2
post_1681,1216,107_circle8,2
post_1682,1216,107_circle8,2
post_1683,1217,general,2
post_1684,1218,general,1
post_1685,1219,107_circle6,3
post_1686,1219,107_circle6,3
post_1687,1220,general,1
post_1688,1221,general,3
post_1689,1221,general,3
post_1690,1222,general,6
post_1691,1222,general,6
post_1692,1222,general,6
post_1693,1223,107_circle3,1
post_1694,1223,107_circle3,1
post_1695,1224,general,1
post_1696,1225,general,2
post_1697,1225,general,2
post_1698,1226,general,2
post_1699,1226,general,2
post_1700,1227,107_circle5,4
